Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Ord_lotshape,Ord_utilities,Ord_landslope,Ord_exter_qual,Ord_exter_cond,Ord_bsmt_qual,Ord_kitchen_qual,Ord_fireplacequ,Ord_garage_qual,Ord_bsmt_cond,Ord_garage_cond,Ord_heatingQC,Ord_bsmt_exposure,Ord_bsmtfintype1,Ord_bsmtfintype2,Ord_electrical,Ord_functional,Ord_garage_finish,Ord_paved_drive,house_age,remod_period,garage_age,AllFlrSF,AllPorchSF,AllSF,TotalBath,Cat_neighborhoods_1,Cat_neighborhoods_2,Cat_mszone,Cat_lotconfig,Cat_housestyle,Cat_roofstyle,Cat_exterior1,Cat_exterior2,Cat_masvnrtype,Cat_foundation,Cat_garagetype
2794,907255050,20,RL,69.05520046484602,14781.0,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,TA,PConc,0.0,0.0,1753.0,1753.0,GasA,Y,1787.0,0.0,0.0,1787.0,0,0,2,0,3,1,7,1,Attchd,3,748.0,198.0,150.0,0.0,0.0,0.0,0.0,0.0,8,WD ,275000,2,4,3,4,3,4,4,3,3,3,3,5,4,1,1,5,8,2,3,5.0,4.0,5.0,1787.0,150.0,3540.0,2.0,0,1,0,1,0,1,1,1,1,1,1
2625,535454030,90,RL,60.0,8544.0,Pave,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,BrkFace,Stone,None,0.0,TA,Slab,0.0,0.0,0.0,0.0,Wall,N,1040.0,0.0,0.0,1040.0,0,0,2,0,2,2,6,0,Detchd,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,WD ,81400,4,4,3,3,3,0,3,0,3,0,2,2,1,0,0,3,8,1,3,56.0,56.0,56.0,1040.0,0.0,1040.0,2.0,0,1,0,0,0,0,0,0,0,0,0
794,905475160,20,RL,62.0,7440.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,173.0,0.0,916.0,1089.0,GasW,Y,1089.0,0.0,0.0,1089.0,1,0,1,0,3,1,5,1,Detchd,1,252.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,9,WD ,125000,4,4,3,3,3,4,3,4,3,3,3,3,1,4,1,5,8,2,2,55.0,55.0,55.0,1089.0,0.0,2178.0,2.0,0,0,0,0,0,0,0,0,0,0,0
708,902204080,30,RM,62.0,7404.0,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,861.0,861.0,GasA,Y,861.0,0.0,0.0,861.0,0,0,1,0,2,1,5,0,Detchd,2,288.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,11,Oth,80000,4,4,3,3,3,2,3,0,3,3,3,3,1,1,1,5,8,1,1,89.0,59.0,89.0,861.0,128.0,1722.0,1.0,0,0,0,0,0,0,0,0,0,0,0
286,909100080,30,RL,67.0,4853.0,Pave,Bnk,Inside,SWISU,Artery,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,BrkTil,133.0,0.0,974.0,1107.0,GasA,N,1296.0,0.0,0.0,1296.0,0,0,2,0,2,1,5,1,Detchd,1,260.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,5,WD ,104000,4,4,3,3,3,3,2,4,3,3,3,2,2,3,1,4,8,1,3,86.0,11.0,31.0,1296.0,36.0,2403.0,2.0,0,0,0,0,0,0,0,1,1,0,0
62,528358010,20,RL,59.0,10593.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,TA,PConc,919.0,0.0,801.0,1720.0,GasA,Y,1720.0,0.0,0.0,1720.0,1,0,2,0,3,1,7,1,Attchd,2,527.0,240.0,56.0,154.0,0.0,0.0,0.0,0.0,3,WD ,260400,3,4,3,4,3,4,4,3,3,3,3,5,1,6,1,5,8,3,3,14.0,14.0,14.0,1720.0,210.0,3440.0,3.0,1,0,0,0,0,1,1,1,1,1,1
1647,527302060,60,RL,78.0,12090.0,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,TA,CBlock,321.0,0.0,404.0,725.0,GasA,Y,725.0,754.0,0.0,1479.0,0,0,2,1,3,1,6,1,Attchd,2,484.0,167.0,72.0,0.0,0.0,0.0,0.0,0.0,3,WD ,176000,4,4,3,4,3,4,4,3,3,3,3,5,1,5,1,5,8,2,3,26.0,4.0,26.0,1479.0,72.0,2204.0,2.5,0,0,0,0,1,0,0,0,1,0,1
2054,905103110,20,RL,69.05520046484602,11677.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,CBlock,249.0,761.0,30.0,1040.0,GasA,Y,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,6,0,Attchd,1,264.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2,WD ,123000,3,4,3,3,3,3,3,0,3,3,3,3,3,3,4,5,8,2,3,41.0,41.0,41.0,1040.0,90.0,2080.0,2.0,0,0,0,0,0,0,0,0,1,0,1
1102,528326110,60,RL,69.05520046484602,11000.0,Pave,Lvl,FR2,NoRidge,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,TA,PConc,0.0,0.0,1519.0,1519.0,GasA,Y,1533.0,639.0,0.0,2172.0,0,0,2,1,4,1,8,1,BuiltIn,3,687.0,162.0,153.0,0.0,0.0,0.0,0.0,0.0,6,WD ,291000,4,4,3,4,3,5,5,3,3,3,3,5,2,1,1,5,8,2,3,8.0,8.0,8.0,2172.0,153.0,3691.0,2.5,1,0,0,0,1,1,1,1,1,1,1
654,535354100,20,RL,50.0,8000.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,680.0,0.0,292.0,972.0,GasA,Y,972.0,0.0,0.0,972.0,1,0,1,0,2,1,5,1,Detchd,1,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WD ,132000,4,4,3,3,4,3,3,4,3,3,3,5,1,5,1,5,8,1,3,61.0,7.0,61.0,972.0,0.0,1944.0,2.0,0,1,0,0,0,0,1,1,0,0,0
1089,528240040,60,RL,51.0,8029.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,728.0,728.0,GasA,Y,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,8,0,Attchd,2,400.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7,WD ,176000,3,4,3,3,3,4,4,0,3,3,3,5,1,1,1,5,8,3,3,3.0,3.0,3.0,1456.0,24.0,2184.0,2.5,0,1,0,0,1,0,1,1,0,1,1
604,534278070,20,RL,69.05520046484602,13495.0,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,Gd,CBlock,625.0,201.0,222.0,1048.0,GasA,Y,1728.0,0.0,0.0,1728.0,1,0,2,0,3,1,7,1,Detchd,2,576.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,7,WD ,177625,3,4,3,3,4,3,3,4,3,3,3,2,1,4,2,5,7,1,3,53.0,53.0,53.0,1728.0,99.0,2776.0,3.0,0,1,0,0,0,0,0,0,1,0,0
2838,908228040,50,RL,60.0,9738.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,BrkTil,392.0,0.0,392.0,784.0,GasA,Y,949.0,272.0,0.0,1221.0,1,0,1,0,4,1,7,0,Attchd,1,392.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,3,WD ,104900,4,4,3,3,4,3,3,0,3,3,3,4,1,4,1,5,8,1,3,82.0,56.0,41.0,1221.0,236.0,2005.0,2.0,0,0,0,0,0,0,0,0,0,0,1
2777,907181090,60,RL,68.0,9272.0,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,500.0,0.0,342.0,842.0,GasA,Y,856.0,893.0,0.0,1749.0,0,0,2,1,3,1,7,0,Attchd,2,515.0,140.0,85.0,0.0,0.0,0.0,0.0,0.0,6,WD ,196000,3,4,3,4,3,4,4,0,3,3,3,5,1,6,1,5,8,2,3,7.0,7.0,7.0,1749.0,85.0,2591.0,2.5,0,1,0,0,1,0,1,1,0,1,1
1723,528186050,120,RL,48.0,7841.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,TA,PConc,848.0,0.0,729.0,1577.0,GasA,Y,1577.0,0.0,0.0,1577.0,1,0,2,0,2,1,6,1,Attchd,2,564.0,203.0,39.0,0.0,0.0,0.0,0.0,0.0,5,WD ,280000,3,4,3,5,3,5,5,4,3,3,3,5,1,6,1,5,8,2,3,2.0,2.0,2.0,1577.0,39.0,3154.0,3.0,1,0,0,0,0,1,0,0,1,1,1
349,527110020,80,RL,69.05520046484602,8530.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,PConc,0.0,0.0,384.0,384.0,GasA,Y,804.0,670.0,0.0,1474.0,0,0,2,1,3,1,7,1,BuiltIn,2,400.0,120.0,72.0,0.0,0.0,0.0,0.0,700.0,5,WD ,168500,3,4,3,3,3,4,3,3,3,3,3,4,1,1,1,5,8,3,3,14.0,13.0,14.0,1474.0,72.0,1858.0,2.5,0,1,0,0,0,0,0,0,1,1,1
2313,527107020,60,RL,69.05520046484602,13041.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,0.0,0.0,781.0,781.0,GasA,Y,781.0,890.0,0.0,1671.0,0,0,2,1,3,1,7,1,Attchd,2,423.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2,WD ,170000,2,4,3,3,3,4,3,3,3,3,3,4,1,1,1,5,8,3,3,11.0,11.0,11.0,1671.0,84.0,2452.0,2.5,0,1,0,0,1,0,0,0,0,1,1
2279,923202220,20,RL,200.0,43500.0,Pave,Lvl,Inside,Mitchel,Artery,Norm,1Fam,1Story,3,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,0.0,0.0,0.0,0.0,GasA,Y,2034.0,0.0,0.0,2034.0,0,0,1,0,2,1,9,0,2Types,4,1041.0,483.0,266.0,0.0,0.0,0.0,561.0,0.0,6,WD ,130000,4,4,3,3,3,0,3,0,3,0,3,5,1,0,0,5,7,2,1,54.0,54.0,54.0,2034.0,266.0,2034.0,1.0,0,0,0,0,0,0,0,0,0,0,0
1346,903233080,50,RM,52.0,6240.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,300.0,240.0,449.0,989.0,GasA,Y,1245.0,764.0,0.0,2009.0,0,0,2,0,4,1,7,1,Detchd,2,400.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1,WD ,150000,4,4,3,3,3,3,3,4,3,3,3,3,2,3,2,5,6,1,3,69.0,58.0,69.0,2009.0,20.0,2998.0,2.0,0,0,0,0,0,0,0,0,0,0,0
2770,907125080,20,RL,95.0,13015.0,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,0.0,0.0,1100.0,1100.0,GasA,Y,1100.0,0.0,0.0,1100.0,0,0,1,1,3,1,5,0,Attchd,2,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,145000,4,4,3,3,4,4,3,0,3,3,3,5,1,1,1,5,8,2,3,10.0,10.0,10.0,1100.0,0.0,2200.0,1.5,0,1,0,0,0,0,1,1,0,1,1
2923,923230040,90,RL,63.0,9297.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,1606.0,0.0,122.0,1728.0,GasA,Y,1728.0,0.0,0.0,1728.0,2,0,2,0,4,2,8,0,Detchd,2,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,188000,4,4,3,3,3,3,3,0,3,3,3,3,1,5,1,5,8,1,3,30.0,30.0,30.0,1728.0,0.0,3456.0,4.0,0,0,0,0,0,0,0,0,0,0,0
1619,527110120,60,RL,57.0,8773.0,Pave,HLS,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,916.0,916.0,GasA,Y,916.0,684.0,0.0,1600.0,0,0,2,1,3,1,7,1,Attchd,2,460.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,8,WD ,169000,3,4,3,3,3,4,3,3,3,3,3,4,3,1,1,5,8,3,3,10.0,10.0,10.0,1600.0,38.0,2516.0,2.5,0,1,0,0,1,0,1,1,0,1,1
2178,908152260,20,RL,74.0,8536.0,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,1125.0,1125.0,GasA,Y,1125.0,0.0,0.0,1125.0,0,0,1,1,2,1,5,0,Attchd,2,430.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,4,New,155000,4,4,3,3,3,4,3,0,3,3,3,4,1,1,1,5,8,1,3,1.0,0.0,0.0,1125.0,64.0,2250.0,1.5,0,0,0,0,0,0,1,1,0,1,1
1160,533206050,120,FV,59.0,4282.0,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,16.0,0.0,1375.0,1391.0,GasA,Y,1391.0,0.0,0.0,1391.0,0,0,2,0,2,1,5,0,Attchd,2,530.0,156.0,158.0,0.0,0.0,0.0,0.0,0.0,7,WD ,196000,2,4,3,4,3,4,4,0,3,3,3,5,2,6,1,5,8,2,3,4.0,4.0,4.0,1391.0,158.0,2782.0,2.0,0,1,1,0,0,0,0,0,0,1,1
1755,528275110,60,RL,69.05520046484602,8740.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,574.0,0.0,280.0,854.0,GasA,Y,864.0,1131.0,0.0,1995.0,0,0,2,1,4,1,8,1,BuiltIn,2,435.0,264.0,48.0,0.0,0.0,0.0,0.0,0.0,7,WD ,219500,3,4,3,4,3,4,4,4,3,3,3,5,1,6,1,5,8,3,3,5.0,5.0,5.0,1995.0,48.0,2849.0,2.5,0,1,0,0,1,0,1,1,0,1,1
2412,528218060,60,RL,65.0,10237.0,Pave,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,728.0,728.0,GasA,Y,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,8,1,Attchd,2,390.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2,New,170440,4,4,3,4,3,4,4,4,3,3,3,5,1,1,1,5,8,3,3,1.0,0.0,1.0,1456.0,24.0,2184.0,2.5,0,1,0,0,1,0,1,1,0,1,1
889,908151050,60,RL,75.0,7950.0,Pave,Bnk,Corner,Edwards,Norm,Norm,1Fam,2Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,CBlock,535.0,0.0,155.0,690.0,GasA,Y,698.0,728.0,0.0,1426.0,0,0,1,1,3,1,6,0,Attchd,2,440.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,159500,3,4,3,3,3,3,3,0,3,3,3,3,1,4,1,5,8,3,3,32.0,32.0,32.0,1426.0,0.0,2116.0,1.5,0,0,0,0,1,1,0,0,1,0,1
1186,534126090,20,RL,80.0,10400.0,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,PConc,0.0,0.0,1304.0,1304.0,GasA,Y,1682.0,0.0,0.0,1682.0,0,0,2,0,3,1,7,1,Attchd,2,530.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WD ,174000,4,4,3,3,3,3,3,4,3,3,3,4,1,1,1,5,8,1,3,38.0,38.0,38.0,1682.0,0.0,2986.0,2.0,0,0,0,0,0,1,0,0,1,1,1
1613,526352090,20,RL,85.0,10628.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,CBlock,778.0,0.0,499.0,1277.0,GasA,Y,1277.0,0.0,0.0,1277.0,1,0,1,0,2,1,5,1,Attchd,2,526.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,4,WD ,167000,4,4,3,3,4,3,3,1,3,4,3,3,4,6,1,5,8,1,3,37.0,37.0,37.0,1277.0,176.0,2554.0,2.0,0,1,0,0,0,0,0,0,0,0,1
411,527453060,160,RL,24.0,2280.0,Pave,Lvl,FR2,NPkVill,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,CBlock,566.0,0.0,289.0,855.0,GasA,Y,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,7,1,Attchd,2,440.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,148500,4,4,3,3,3,4,3,3,3,3,3,3,1,5,1,5,8,1,3,33.0,33.0,33.0,1456.0,0.0,2311.0,2.5,0,0,0,0,1,0,0,0,0,0,1
810,906226090,90,RL,64.0,7018.0,Pave,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Slab,0.0,0.0,0.0,0.0,GasA,Y,1114.0,1114.0,0.0,2228.0,0,0,2,0,6,2,8,0,Detchd,2,720.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,147983,4,4,3,3,3,0,3,0,3,0,3,3,1,0,0,5,8,1,3,30.0,30.0,30.0,2228.0,0.0,2228.0,2.0,0,1,0,0,1,0,0,0,0,0,0
548,531452010,160,RL,75.0,10762.0,Pave,Lvl,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,0.0,0.0,626.0,626.0,GasA,Y,626.0,591.0,0.0,1217.0,0,0,1,1,3,1,6,1,Attchd,1,288.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4,WD ,120000,4,4,3,3,3,4,3,3,3,3,3,3,1,1,1,5,8,2,3,29.0,29.0,29.0,1217.0,28.0,1843.0,1.5,0,1,0,0,1,0,0,0,0,0,1
2179,908152280,20,RL,60.0,7024.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,980.0,0.0,110.0,1090.0,GasA,Y,1090.0,0.0,0.0,1090.0,1,0,1,1,2,1,5,0,Attchd,2,450.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6,WD ,157000,4,4,3,3,3,5,3,0,3,4,3,4,1,5,1,5,8,3,3,2.0,1.0,2.0,1090.0,49.0,2180.0,2.5,0,0,0,0,0,0,1,1,0,1,1
2746,905480160,50,RL,50.0,7585.0,Pave,Lvl,Inside,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,0.0,0.0,810.0,810.0,GasA,Y,1002.0,454.0,0.0,1456.0,1,1,1,0,4,1,7,1,Detchd,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,WD ,91500,4,4,3,3,3,2,3,3,3,2,3,2,2,1,1,4,8,1,2,58.0,56.0,52.0,1456.0,0.0,2266.0,2.5,0,0,0,0,0,0,0,0,0,0,0
1486,908102030,30,RL,67.0,8777.0,Pave,Lvl,Inside,Edwards,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,CBlock,0.0,0.0,796.0,796.0,GasA,Y,796.0,0.0,0.0,796.0,0,0,1,0,2,1,4,0,NA,0,0.0,328.0,0.0,164.0,0.0,0.0,0.0,0.0,5,WD ,85000,4,4,3,3,3,2,3,0,0,3,0,4,1,1,1,4,8,0,2,98.0,58.0,0.0,796.0,164.0,1592.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2168,908102100,20,RL,70.0,9170.0,Pave,Lvl,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,698.0,96.0,420.0,1214.0,GasA,Y,1214.0,0.0,0.0,1214.0,1,0,1,0,2,1,6,0,Detchd,2,461.0,0.0,0.0,184.0,0.0,0.0,0.0,400.0,4,WD ,140000,4,4,3,3,3,3,3,0,2,3,2,5,1,5,6,5,8,1,3,42.0,42.0,42.0,1214.0,184.0,2428.0,2.0,0,0,0,0,0,1,0,0,0,0,0
2061,905105260,20,RL,66.0,7742.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,763.0,0.0,192.0,955.0,GasA,Y,955.0,0.0,0.0,955.0,1,0,1,0,3,1,6,0,Attchd,1,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WD ,127000,4,4,3,3,3,3,3,0,3,3,3,5,1,4,1,5,8,1,3,41.0,41.0,41.0,955.0,0.0,1910.0,2.0,0,0,0,0,0,0,0,0,0,0,1
1131,528490080,60,FV,64.0,8791.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,503.0,0.0,361.0,864.0,GasA,Y,864.0,864.0,0.0,1728.0,0,0,2,1,3,1,7,0,Attchd,2,673.0,216.0,56.0,0.0,0.0,0.0,0.0,0.0,5,WD ,207500,3,4,3,4,3,4,4,0,3,3,3,5,1,3,1,5,8,2,3,5.0,5.0,5.0,1728.0,56.0,2592.0,2.5,0,1,1,0,1,0,1,1,0,1,1
2738,905427030,75,RL,60.0,19800.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,BrkTil,425.0,0.0,1411.0,1836.0,GasA,Y,1836.0,1836.0,0.0,3672.0,0,0,3,1,5,1,7,2,Detchd,2,836.0,684.0,80.0,32.0,0.0,0.0,0.0,0.0,12,WD ,415000,4,4,3,3,3,3,4,4,3,3,3,4,1,3,1,5,8,1,3,71.0,16.0,13.0,3672.0,112.0,5508.0,3.5,0,0,0,0,0,0,0,0,0,0,0
929,909425130,20,RL,90.0,13339.0,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,CBlock,65.0,875.0,621.0,1561.0,GasA,Y,1561.0,0.0,0.0,1561.0,1,0,2,0,3,1,6,1,Attchd,2,463.0,0.0,148.0,0.0,0.0,120.0,0.0,0.0,5,WD ,193000,3,4,3,3,3,3,3,4,3,3,3,3,1,2,4,5,8,3,3,49.0,49.0,49.0,1561.0,268.0,3122.0,3.0,0,1,0,0,0,0,0,0,1,0,1
362,527164090,60,RL,65.0,8125.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,0.0,0.0,702.0,702.0,GasA,Y,702.0,779.0,0.0,1481.0,0,0,2,1,3,1,6,1,Attchd,2,343.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3,WD ,174000,4,4,3,3,3,4,3,3,3,3,3,4,1,1,1,5,8,3,3,15.0,14.0,15.0,1481.0,36.0,2183.0,2.5,0,1,0,0,1,0,0,0,0,1,1
652,535353240,60,RL,78.0,11419.0,Pave,Lvl,Corner,NAmes,Artery,Norm,1Fam,2Story,7,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,CBlock,699.0,0.0,0.0,699.0,GasA,Y,801.0,726.0,0.0,1527.0,1,0,1,1,3,1,6,1,Attchd,2,410.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,12,WD ,152500,4,4,3,3,3,3,3,4,3,3,3,5,2,5,1,4,8,1,3,61.0,10.0,61.0,1527.0,134.0,2226.0,2.5,0,1,0,0,1,0,0,0,0,0,1
1466,907262070,60,RL,72.0,7226.0,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,798.0,798.0,GasA,Y,798.0,842.0,0.0,1640.0,0,0,2,1,3,1,6,0,Attchd,2,595.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,6,WD ,183000,3,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,8,2,3,5.0,5.0,5.0,1640.0,45.0,2438.0,2.5,0,1,0,1,1,0,1,1,0,1,1
2087,905478220,50,RL,60.0,11100.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,1080.0,0.0,0.0,1080.0,GasA,N,1080.0,400.0,0.0,1480.0,1,0,1,0,4,1,7,1,Attchd,1,253.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,7,WD ,136500,4,4,3,3,3,3,3,4,3,3,3,3,2,2,1,5,8,1,3,56.0,13.0,56.0,1480.0,68.0,2560.0,2.0,0,0,0,0,0,0,0,0,0,1,1
1442,907194020,60,RL,80.0,12435.0,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,PConc,361.0,0.0,602.0,963.0,GasA,Y,963.0,829.0,0.0,1792.0,0,0,2,1,3,1,7,1,Attchd,2,564.0,0.0,96.0,0.0,245.0,0.0,0.0,0.0,5,WD ,231500,4,4,3,4,3,4,4,3,3,3,3,5,1,6,1,5,8,2,3,7.0,7.0,7.0,1792.0,341.0,2755.0,2.5,0,1,0,0,1,0,1,1,1,1,1
